#          |P|               []
   5.42631407e-03   6.44372000e-01
   5.82244218e-03   6.44387000e-01
   4.93286203e-03   6.44389000e-01
   5.08187769e-03   6.44295000e-01
   2.34378270e-03   6.44351000e-01
   4.65529839e-03   6.44173000e-01
   5.75510536e-03   6.44173000e-01
   5.63039087e-03   6.44419000e-01
   4.83260519e-03   6.44306000e-01
   4.95403788e-03   6.44464000e-01
   6.37636156e-03   6.44180000e-01
   6.11534999e-03   6.44350000e-01
   4.48558992e-03   6.44327000e-01
   4.01202239e-03   6.44237000e-01
   7.10306781e-03   6.44318000e-01
   6.82252977e-03   6.44398000e-01
   6.48936609e-03   6.44132000e-01
   5.14062031e-03   6.44387000e-01
   5.43691915e-03   6.44360000e-01
   6.35284590e-03   6.44221000e-01
   2.24116358e-03   6.44278000e-01
   4.65915380e-03   6.44455000e-01
   4.11631471e-03   6.44292000e-01
   5.25678608e-03   6.44220000e-01
   5.28036671e-03   6.44323000e-01
   6.80384085e-03   6.44284000e-01
   3.46743566e-03   6.44472000e-01
   5.68467631e-03   6.44280000e-01
   5.62931274e-03   6.44319000e-01
   5.06993405e-03   6.44394000e-01
   5.13742242e-03   6.44395000e-01
   3.62879006e-03   6.44282000e-01
   3.45780918e-03   6.44440000e-01
   5.42234834e-03   6.44339000e-01
   4.28131132e-03   6.44406000e-01
   5.00854770e-03   6.44312000e-01
   5.52002449e-03   6.44422000e-01
   5.87023191e-03   6.44141000e-01
   3.26510828e-03   6.44246000e-01
   4.08853147e-03   6.44298000e-01
   5.98986257e-03   6.44337000e-01
   5.26061017e-03   6.44245000e-01
   3.06487295e-03   6.44422000e-01
   3.05759101e-03   6.44252000e-01
   1.59000235e-03   6.44357000e-01
   1.82007544e-03   6.44274000e-01
   2.47586137e-03   6.44348000e-01
   5.38695554e-03   6.44422000e-01
   3.58860172e-03   6.44347000e-01
   1.71602927e-03   6.44173000e-01
   4.98222391e-03   6.44365000e-01
   4.64126394e-03   6.44262000e-01
   4.76929569e-03   6.44544000e-01
   5.05856067e-03   6.44251000e-01
   5.12330188e-03   6.44378000e-01
   5.85429576e-03   6.44206000e-01
   5.23407598e-03   6.44307000e-01
   4.02031718e-03   6.44361000e-01
   4.12515735e-03   6.44186000e-01
   6.54410600e-03   6.44338000e-01
   5.99281682e-03   6.44304000e-01
   3.40994655e-03   6.44304000e-01
   6.33256433e-03   6.44179000e-01
   5.31656058e-03   6.44406000e-01
   3.02974932e-03   6.44287000e-01
   4.69753171e-03   6.44183000e-01
   5.15515573e-03   6.44262000e-01
   3.02719068e-03   6.44378000e-01
   4.53953862e-03   6.44303000e-01
   2.45937784e-03   6.44379000e-01
   2.69571618e-03   6.44386000e-01
   4.92441471e-03   6.44391000e-01
   1.81922509e-03   6.44376000e-01
   5.49970488e-03   6.44393000e-01
   3.51286534e-03   6.44347000e-01
   5.39294462e-03   6.44427000e-01
   5.59895830e-03   6.44291000e-01
   4.55166715e-03   6.44348000e-01
   5.74618108e-03   6.44366000e-01
   6.09111851e-03   6.44395000e-01
   5.39065239e-03   6.44393000e-01
   3.15172236e-03   6.44281000e-01
   2.60901968e-03   6.44334000e-01
   4.39294497e-03   6.44331000e-01
   5.05598988e-03   6.44221000e-01
   5.63069598e-03   6.44368000e-01
   6.01058938e-03   6.44329000e-01
   5.41762373e-03   6.44472000e-01
   5.39349639e-03   6.44324000e-01
   5.09302300e-03   6.44445000e-01
   3.64315025e-03   6.44451000e-01
   4.09830129e-03   6.44071000e-01
   2.63548303e-03   6.44296000e-01
   2.61578040e-03   6.44239000e-01
   5.34832258e-03   6.44289000e-01
   3.74783036e-03   6.44389000e-01
   3.46911204e-03   6.44238000e-01
   5.06950528e-03   6.44406000e-01
   3.22879994e-03   6.44334000e-01
   5.78395448e-03   6.44319000e-01
   3.98291198e-03   6.44270000e-01
   2.94751041e-03   6.44309000e-01
   5.38722441e-03   6.44215000e-01
   5.13020923e-03   6.44390000e-01
   5.72361855e-03   6.44132000e-01
   6.25920445e-03   6.44247000e-01
   5.03275796e-03   6.44284000e-01
   4.59678557e-03   6.44324000e-01
   4.54134464e-03   6.44336000e-01
   3.95050245e-03   6.44288000e-01
   4.10525643e-03   6.44364000e-01
   4.34619832e-03   6.44218000e-01
   5.52622750e-03   6.44279000e-01
   5.36056185e-03   6.44409000e-01
   5.72321338e-03   6.44440000e-01
   5.90012631e-03   6.44256000e-01
   3.81742076e-03   6.44460000e-01
   6.56926793e-03   6.44278000e-01
   4.52820419e-03   6.44294000e-01
   5.77346448e-03   6.44362000e-01
   6.41507260e-03   6.44331000e-01
   5.63835972e-03   6.44296000e-01
   3.07998020e-03   6.44243000e-01
   5.67659501e-03   6.44223000e-01
   5.01306236e-03   6.44177000e-01
   4.33015376e-03   6.44259000e-01
   4.86555854e-03   6.44302000e-01
   2.75519916e-03   6.44322000e-01
   3.44243733e-03   6.44351000e-01
   2.10154324e-03   6.44375000e-01
   1.31502432e-03   6.44284000e-01
   3.52617788e-03   6.44225000e-01
   2.03295067e-03   6.44405000e-01
   2.31165585e-03   6.44329000e-01
   4.14844354e-03   6.44136000e-01
   4.55490048e-03   6.44249000e-01
   3.49463476e-03   6.44206000e-01
   4.91673911e-03   6.44178000e-01
   5.17665546e-03   6.44390000e-01
   5.66968211e-03   6.44431000e-01
   6.71078761e-03   6.44309000e-01
   4.88917696e-03   6.44270000e-01
   4.95191572e-03   6.44243000e-01
   4.77818430e-03   6.44352000e-01
   4.87710503e-03   6.44375000e-01
   6.07170057e-03   6.44376000e-01
   4.41106791e-03   6.44259000e-01
   4.64067295e-03   6.44392000e-01
   4.28325144e-03   6.44416000e-01
   5.59485367e-03   6.44310000e-01
   5.74646752e-03   6.44315000e-01
   5.17236662e-03   6.44384000e-01
   3.09055956e-03   6.44335000e-01
   3.81589417e-03   6.44190000e-01
   2.00670033e-03   6.44321000e-01
   1.20181268e-03   6.44301000e-01
   3.95056428e-03   6.44240000e-01
   4.86398262e-03   6.44205000e-01
   4.60544994e-03   6.44424000e-01
   3.60895548e-03   6.44331000e-01
   1.63703311e-03   6.44349000e-01
   2.02577117e-03   6.44278000e-01
   4.03480550e-03   6.44348000e-01
   3.35626217e-03   6.44372000e-01
   3.17203218e-03   6.44293000e-01
   5.25545501e-03   6.44226000e-01
   6.55576600e-03   6.44301000e-01
   5.57144301e-03   6.44252000e-01
   2.65380494e-03   6.44245000e-01
   5.14668971e-03   6.44256000e-01
   4.86056450e-03   6.44244000e-01
   4.57654021e-03   6.44318000e-01
   4.51403713e-03   6.44317000e-01
   4.01142060e-03   6.44346000e-01
   3.56234232e-03   6.44290000e-01
   4.62099077e-03   6.44385000e-01
   5.30974870e-03   6.44351000e-01
   4.23207820e-03   6.44358000e-01
   4.45912837e-03   6.44359000e-01
   3.24071194e-03   6.44370000e-01
   5.22794446e-03   6.44312000e-01
   1.33845566e-03   6.44312000e-01
   2.22867716e-03   6.44479000e-01
   3.21929854e-03   6.44232000e-01
   1.86657963e-03   6.44475000e-01
   3.84677477e-03   6.44322000e-01
   4.78258986e-03   6.44434000e-01
   4.95876383e-04   6.44324000e-01
   3.83651036e-03   6.44321000e-01
   3.28231484e-03   6.44305000e-01
   6.03037446e-03   6.44443000e-01
   4.41300620e-03   6.44099000e-01
   5.85211711e-03   6.44333000e-01
   6.84108937e-03   6.44339000e-01
   5.35578084e-03   6.44275000e-01
   4.14764929e-03   6.44402000e-01
   5.12995091e-03   6.44360000e-01
   4.94409994e-03   6.44222000e-01
   4.88445887e-03   6.44351000e-01
   5.38038199e-03   6.44201000e-01
   4.44225805e-03   6.44285000e-01
   5.28366143e-03   6.44228000e-01
   5.05019013e-03   6.44264000e-01
   6.23259356e-03   6.44465000e-01
   5.66706502e-03   6.44368000e-01
   4.50142516e-03   6.44193000e-01
   4.40469585e-03   6.44219000e-01
   5.93885850e-03   6.44170000e-01
   5.25404358e-03   6.44364000e-01
   6.78635878e-03   6.44347000e-01
   4.80399274e-03   6.44292000e-01
   5.38145695e-03   6.44227000e-01
   5.56262942e-03   6.44284000e-01
   5.51064975e-03   6.44350000e-01
   6.85396501e-03   6.44241000e-01
   5.01382520e-03   6.44197000e-01
   5.73536324e-03   6.44267000e-01
   4.41742493e-03   6.44322000e-01
   3.40881851e-03   6.44406000e-01
   4.89301646e-03   6.44301000e-01
   5.82537001e-03   6.44238000e-01
   5.43606823e-03   6.44456000e-01
   3.09620462e-03   6.44449000e-01
   5.35094400e-03   6.44396000e-01
   3.92947403e-03   6.44328000e-01
   5.00975063e-03   6.44238000e-01
   4.16182214e-03   6.44415000e-01
   3.17768994e-03   6.44365000e-01
   7.03313530e-03   6.44177000e-01
   4.25630017e-03   6.44333000e-01
   4.20154870e-03   6.44319000e-01
   3.40311693e-03   6.44329000e-01
   5.51179700e-03   6.44321000e-01
   3.98464536e-03   6.44439000e-01
   4.70551795e-03   6.44492000e-01
   4.47022889e-03   6.44301000e-01
   5.02369828e-03   6.44167000e-01
   4.27118291e-03   6.44325000e-01
   8.04408167e-03   6.44436000e-01
   3.74057005e-03   6.44390000e-01
   4.90234123e-03   6.44271000e-01
   4.97588017e-03   6.44381000e-01
   4.36331454e-03   6.44342000e-01
   4.97482259e-03   6.44310000e-01
   3.85390046e-03   6.44339000e-01
   5.17055129e-03   6.44335000e-01
   4.03561303e-03   6.44286000e-01
   2.80145189e-03   6.44421000e-01
   2.33402549e-03   6.44263000e-01
   4.19092785e-03   6.44204000e-01
   5.77389156e-03   6.44362000e-01
   5.45506850e-03   6.44374000e-01
   4.66926349e-03   6.44408000e-01
   4.10080039e-03   6.44437000e-01
   5.54905705e-03   6.44315000e-01
   4.38297472e-03   6.44263000e-01
   5.84142997e-03   6.44299000e-01
   3.96358604e-03   6.44378000e-01
   4.93539406e-03   6.44224000e-01
   6.06316254e-03   6.44217000e-01
   3.63791966e-03   6.44299000e-01
   3.97570451e-03   6.44418000e-01
   5.23178305e-03   6.44357000e-01
   5.98649739e-03   6.44312000e-01
   4.62544733e-03   6.44282000e-01
   6.86611066e-03   6.44353000e-01
   5.67730695e-03   6.44178000e-01
   3.45832409e-03   6.44356000e-01
   7.09210741e-03   6.44127000e-01
   3.13888023e-03   6.44354000e-01
   3.38331202e-03   6.44287000e-01
   2.66415160e-03   6.44219000e-01
   3.20056884e-03   6.44340000e-01
   5.55373345e-03   6.44325000e-01
   5.27531474e-03   6.44214000e-01
   4.50989682e-03   6.44279000e-01
   4.37381872e-03   6.44191000e-01
   3.70015116e-03   6.44420000e-01
   4.68980955e-03   6.44406000e-01
   3.89688232e-03   6.44270000e-01
   4.07093427e-03   6.44364000e-01
   3.76587902e-03   6.44472000e-01
   4.70235048e-03   6.44250000e-01
   4.74867055e-03   6.44430000e-01
   4.97155602e-03   6.44161000e-01
   3.87639391e-03   6.44343000e-01
   4.84969674e-03   6.44233000e-01
   6.66645762e-03   6.44325000e-01
   6.14033414e-03   6.44337000e-01
   4.67775716e-03   6.44222000e-01
   3.82977479e-03   6.44424000e-01
   2.41547215e-03   6.44261000e-01
   2.97165662e-03   6.44252000e-01
   2.50896190e-03   6.44428000e-01
   4.64380032e-03   6.44443000e-01
   5.72205844e-03   6.44449000e-01
   6.38907563e-03   6.44359000e-01
   4.58922645e-03   6.44314000e-01
   3.05053718e-03   6.44352000e-01
   4.00813538e-03   6.44233000e-01
   3.84033286e-03   6.44380000e-01
   4.66986519e-03   6.44332000e-01
   3.86299697e-03   6.44271000e-01
   4.29856220e-03   6.44328000e-01
   5.62600501e-03   6.44401000e-01
   4.50348396e-03   6.44381000e-01
   4.45252226e-03   6.44317000e-01
   4.91931143e-03   6.44179000e-01
   4.15364619e-03   6.44396000e-01
   5.86616791e-03   6.44226000e-01
   4.73539799e-03   6.44328000e-01
   4.61241315e-03   6.44162000e-01
   4.20163941e-03   6.44368000e-01
   4.57780827e-03   6.44417000e-01
   4.08053459e-03   6.44389000e-01
   4.08518495e-03   6.44379000e-01
   3.92254431e-03   6.44371000e-01
   2.23850966e-03   6.44328000e-01
   4.66510482e-03   6.44321000e-01
   3.26988773e-03   6.44260000e-01
   3.88975490e-03   6.44298000e-01
   6.06846380e-03   6.44408000e-01
   5.07095333e-03   6.44360000e-01
   4.00295892e-03   6.44190000e-01
   5.74607875e-03   6.44109000e-01
   3.70231269e-03   6.44271000e-01
   5.21033743e-03   6.44437000e-01
   5.91547156e-03   6.44360000e-01
   2.97200798e-03   6.44163000e-01
   5.03876851e-03   6.44338000e-01
   3.76409023e-03   6.44327000e-01
   3.81838161e-03   6.44331000e-01
   3.70271577e-03   6.44238000e-01
   3.83753440e-03   6.44314000e-01
   4.77904950e-03   6.44400000e-01
   4.43099619e-03   6.44127000e-01
   3.68955860e-03   6.44298000e-01
   4.77433709e-03   6.44226000e-01
   4.51488109e-03   6.44346000e-01
   4.96569133e-03   6.44254000e-01
   3.59958165e-03   6.44340000e-01
   4.84254311e-03   6.44345000e-01
   5.03259485e-03   6.44103000e-01
   5.93516007e-03   6.44375000e-01
   4.73964152e-03   6.44282000e-01
   3.34436994e-03   6.44374000e-01
   4.65891574e-03   6.44468000e-01
   8.16726533e-04   6.44365000e-01
   1.05113662e-03   6.44286000e-01
   3.25532321e-03   6.44374000e-01
   4.85558228e-03   6.44282000e-01
   4.22628664e-03   6.44178000e-01
   3.65797973e-03   6.44257000e-01
   4.06240738e-03   6.44201000e-01
   4.76478042e-03   6.44183000e-01
   5.86518546e-03   6.44333000e-01
   4.93243037e-03   6.44361000e-01
   6.37800215e-03   6.44360000e-01
   4.60903752e-03   6.44223000e-01
   5.12792499e-03   6.44344000e-01
   4.65879949e-03   6.44199000e-01
   1.72937897e-03   6.44213000e-01
   4.23314084e-03   6.44252000e-01
   4.83579424e-03   6.44186000e-01
   6.44317826e-03   6.44231000e-01
   4.00828022e-03   6.44369000e-01
   4.78846974e-03   6.44231000e-01
   5.04771194e-03   6.44193000e-01
   5.39739860e-03   6.44309000e-01
   4.15820185e-03   6.44195000e-01
   3.59836027e-03   6.44338000e-01
   4.39001873e-03   6.44338000e-01
   3.50461608e-03   6.44371000e-01
   4.45532933e-03   6.44344000e-01
   6.44206916e-03   6.44314000e-01
   5.11742512e-03   6.44431000e-01
   3.45144621e-03   6.44355000e-01
   3.19048953e-03   6.44240000e-01
   5.00265316e-03   6.44429000e-01
   4.15179321e-03   6.44356000e-01
   4.02672727e-03   6.44328000e-01
   4.32176212e-03   6.44373000e-01
   6.51436702e-03   6.44409000e-01
   2.78769320e-03   6.44300000e-01
   3.58246346e-03   6.44457000e-01
   5.18466685e-03   6.44151000e-01
   6.58612548e-03   6.44371000e-01
   4.40206071e-03   6.44373000e-01
   4.40671768e-03   6.44309000e-01
   3.61882615e-03   6.44330000e-01
   1.58938265e-03   6.44281000e-01
   1.60077574e-03   6.44370000e-01
   2.23351274e-03   6.44423000e-01
   4.33201635e-03   6.44201000e-01
   5.33645100e-03   6.44295000e-01
   5.86131540e-03   6.44403000e-01
   4.41735651e-03   6.44213000e-01
   6.42793062e-03   6.44245000e-01
   6.71835942e-03   6.44274000e-01
   5.17160787e-03   6.44165000e-01
   3.22270529e-03   6.44332000e-01
   5.25158803e-03   6.44298000e-01
   3.98479103e-03   6.44197000e-01
   3.93108467e-03   6.44328000e-01
   5.80035976e-03   6.44351000e-01
   4.61352062e-03   6.44409000e-01
   3.66301032e-03   6.44360000e-01
   4.38469810e-03   6.44199000e-01
   4.82214830e-03   6.44370000e-01
   1.62458334e-03   6.44447000e-01
   3.76831681e-03   6.44193000e-01
   4.94547415e-03   6.44285000e-01
   5.61912017e-03   6.44312000e-01
   6.00616487e-03   6.44361000e-01
   4.55173927e-03   6.44329000e-01
   5.37012406e-03   6.44161000e-01
   3.69251475e-03   6.44223000e-01
   5.07220363e-03   6.44289000e-01
   6.43691024e-03   6.44368000e-01
   4.03450537e-03   6.44264000e-01
   3.15820204e-03   6.44329000e-01
   3.78913149e-03   6.44141000e-01
   4.05039027e-03   6.44269000e-01
   5.63606182e-03   6.44448000e-01
   5.82501539e-03   6.44306000e-01
   4.78766136e-03   6.44331000e-01
   5.08626476e-03   6.44283000e-01
   4.71186705e-03   6.44355000e-01
   5.25645938e-03   6.44227000e-01
   4.33298622e-03   6.44347000e-01
   4.53351935e-03   6.44316000e-01
   3.77874355e-03   6.44262000e-01
   3.99522642e-03   6.44483000e-01
   4.94064772e-03   6.44454000e-01
   3.55303574e-03   6.44273000e-01
   4.84411076e-03   6.44226000e-01
   4.51071545e-03   6.44262000e-01
   4.39443112e-03   6.44362000e-01
   4.11892367e-03   6.44379000e-01
   3.17260764e-03   6.44233000e-01
   5.24204406e-03   6.44398000e-01
   4.87666171e-03   6.44226000e-01
   3.61573912e-03   6.44398000e-01
   5.37145822e-03   6.44234000e-01
   6.24538620e-03   6.44325000e-01
   4.85009349e-03   6.44281000e-01
   5.01055947e-03   6.44353000e-01
   5.06415612e-03   6.44287000e-01
   2.03583218e-03   6.44261000e-01
   3.68040299e-03   6.44307000e-01
   3.87295275e-03   6.44274000e-01
   5.68076328e-03   6.44138000e-01
   4.60656258e-03   6.44217000e-01
   5.06973101e-03   6.44415000e-01
   4.64469995e-03   6.44204000e-01
   2.89934642e-03   6.44118000e-01
   2.79299071e-03   6.44518000e-01
   4.21572004e-03   6.44376000e-01
   3.95596284e-03   6.44510000e-01
   6.39436108e-03   6.44440000e-01
   5.79754434e-03   6.44274000e-01
   3.94240001e-03   6.44284000e-01
   3.37107149e-03   6.44140000e-01
   4.79219739e-03   6.44180000e-01
   5.36639281e-03   6.44474000e-01
   4.17006555e-03   6.44458000e-01
   5.04818490e-03   6.44296000e-01
   5.85654348e-03   6.44418000e-01
   6.54697027e-03   6.44333000e-01
   5.62563002e-03   6.44408000e-01
   4.63008295e-03   6.44249000e-01
   4.17758517e-03   6.44336000e-01
   2.19385764e-03   6.44324000e-01
   4.19199536e-03   6.44264000e-01
   3.88124010e-03   6.44336000e-01
   4.01788695e-03   6.44312000e-01
   3.46615863e-03   6.44465000e-01
   4.31140710e-03   6.44304000e-01
   5.30038343e-03   6.44274000e-01
   4.53906783e-03   6.44287000e-01
   4.18289336e-03   6.44091000e-01
   3.84349774e-03   6.44304000e-01
   1.03060026e-03   6.44364000e-01
   1.15953781e-03   6.44292000e-01
   2.42638868e-03   6.44350000e-01
   4.27403352e-03   6.44248000e-01
   2.21880638e-03   6.44296000e-01
   3.91552764e-03   6.44226000e-01
   4.28692804e-03   6.44287000e-01
   4.74276629e-03   6.44259000e-01
   4.38026933e-03   6.44283000e-01
   4.26764718e-03   6.44276000e-01
   4.49456481e-03   6.44255000e-01
   5.01414153e-03   6.44357000e-01
   3.90768080e-03   6.44185000e-01
   2.66058290e-03   6.44302000e-01
   1.65327716e-03   6.44350000e-01
   4.56682916e-03   6.44347000e-01
   4.99991724e-03   6.44399000e-01
   4.17239377e-03   6.44377000e-01
   4.96282305e-03   6.44245000e-01
   5.40221441e-03   6.44407000e-01
   2.41694234e-03   6.44162000e-01
   5.47094504e-03   6.44345000e-01
   6.16029701e-03   6.44403000e-01
   5.43065210e-03   6.44380000e-01
   4.74308259e-03   6.44250000e-01
   6.36340954e-03   6.44247000e-01
   6.11938487e-03   6.44210000e-01
   5.37786352e-03   6.44415000e-01
   3.67037605e-03   6.44387000e-01
   4.36295163e-03   6.44433000e-01
   5.34357039e-03   6.44306000e-01
   6.50086900e-03   6.44470000e-01
   3.07118951e-03   6.44258000e-01
   2.89307100e-03   6.44259000e-01
   4.72494878e-03   6.44251000e-01
   5.43040283e-03   6.44368000e-01
   4.96646516e-03   6.44424000e-01
   4.14742122e-03   6.44372000e-01
   3.22350881e-03   6.44389000e-01
   5.43537470e-03   6.44375000e-01
   5.13456469e-03   6.44307000e-01
   3.77429071e-03   6.44353000e-01
   5.36257142e-03   6.44271000e-01
   3.82306251e-03   6.44186000e-01
   3.48273701e-03   6.44271000e-01
   3.49915647e-03   6.44426000e-01
   4.89156980e-03   6.44406000e-01
   4.60744896e-03   6.44233000e-01
   5.26927330e-03   6.44269000e-01
   4.94350231e-03   6.44310000e-01
   4.66088710e-03   6.44346000e-01
   6.54693822e-03   6.44274000e-01
   5.47026583e-03   6.44285000e-01
   4.50358704e-03   6.44356000e-01
   5.97668738e-03   6.44284000e-01
   4.24401495e-03   6.44386000e-01
   5.91479809e-03   6.44243000e-01
   5.17160647e-03   6.44474000e-01
   4.28551880e-03   6.44454000e-01
   4.80969624e-03   6.44186000e-01
   4.22874126e-03   6.44378000e-01
   5.76993289e-03   6.44243000e-01
   5.50870597e-03   6.44319000e-01
   4.97955645e-03   6.44313000e-01
   5.74123626e-03   6.44397000e-01
   2.75794436e-03   6.44243000e-01
   4.65441452e-03   6.44323000e-01
   2.99088305e-03   6.44202000e-01
   4.55999466e-03   6.44434000e-01
   4.07275945e-03   6.44223000e-01
   5.58844884e-03   6.44544000e-01
   5.98929083e-03   6.44260000e-01
   5.67896185e-03   6.44351000e-01
   5.50322059e-03   6.44336000e-01
   3.55915551e-03   6.44244000e-01
   3.80545649e-03   6.44184000e-01
   3.45780179e-03   6.44277000e-01
   5.15892373e-03   6.44369000e-01
   4.18485601e-03   6.44353000e-01
   4.30395268e-03   6.44311000e-01
   5.86100736e-03   6.44373000e-01
   5.51417802e-03   6.44307000e-01
   4.65384019e-03   6.44449000e-01
   4.00273614e-03   6.44280000e-01
   3.93244102e-03   6.44176000e-01
   3.52841549e-03   6.44343000e-01
   4.86968113e-03   6.44417000e-01
   5.03386778e-03   6.44375000e-01
   5.93277450e-03   6.44340000e-01
   3.86273982e-03   6.44423000e-01
   2.54509853e-03   6.44328000e-01
   3.80477132e-03   6.44272000e-01
   5.15868614e-03   6.44404000e-01
   4.61193320e-03   6.44357000e-01
   3.99695292e-03   6.44291000e-01
   4.87087060e-03   6.44359000e-01
   6.90660832e-03   6.44416000e-01
   4.98497288e-03   6.44253000e-01
   4.95215481e-03   6.44379000e-01
   5.72436356e-03   6.44351000e-01
   5.71812149e-03   6.44354000e-01
   6.14559032e-03   6.44516000e-01
   5.83694327e-03   6.44427000e-01
   5.23203005e-03   6.44219000e-01
   4.01750365e-03   6.44412000e-01
   4.84489417e-03   6.44249000e-01
   6.04656817e-03   6.44343000e-01
   4.45535064e-03   6.44395000e-01
   1.15440431e-03   6.44363000e-01
   1.23217595e-03   6.44262000e-01
   3.42147947e-03   6.44340000e-01
   4.05074525e-03   6.44137000e-01
   4.87041095e-03   6.44343000e-01
   3.44992358e-03   6.44208000e-01
   4.13850322e-04   6.44170000e-01
   4.22061232e-03   6.44401000e-01
   5.87646140e-03   6.44333000e-01
   4.74554818e-03   6.44284000e-01
   2.49743582e-03   6.44308000e-01
   4.27263321e-03   6.44383000e-01
   4.98429845e-03   6.44503000e-01
   4.74102404e-03   6.44375000e-01
   5.16345000e-03   6.44327000e-01
   5.04264235e-03   6.44356000e-01
   1.65233248e-03   6.44311000e-01
   3.41266226e-03   6.44394000e-01
   3.16681860e-03   6.44247000e-01
   3.85842751e-03   6.44248000e-01
   5.39868347e-03   6.44424000e-01
   5.37793041e-03   6.44312000e-01
   6.21672497e-03   6.44296000e-01
   5.55300736e-03   6.44310000e-01
   4.92192619e-03   6.44298000e-01
   5.67411539e-03   6.44415000e-01
   5.26036173e-03   6.44481000e-01
   5.04693424e-03   6.44475000e-01
   3.54740439e-03   6.44263000e-01
   4.94154158e-03   6.44316000e-01
   5.53987801e-03   6.44221000e-01
   3.56191631e-03   6.44195000e-01
   4.04649209e-03   6.44372000e-01
   5.05770546e-03   6.44228000e-01
   5.77397738e-03   6.44345000e-01
   4.44465679e-03   6.44341000e-01
   5.30400503e-03   6.44403000e-01
   3.03709355e-03   6.44248000e-01
   6.93258909e-03   6.44281000e-01
   4.19204074e-03   6.44300000e-01
   5.14156627e-03   6.44271000e-01
   4.11543649e-03   6.44414000e-01
   5.04888453e-03   6.44399000e-01
   4.93748936e-03   6.44200000e-01
   4.89267991e-03   6.44300000e-01
   3.04363372e-03   6.44299000e-01
   4.99553984e-03   6.44417000e-01
   5.27376870e-03   6.44268000e-01
   5.03163788e-03   6.44296000e-01
   4.21312017e-03   6.44274000e-01
   5.66883018e-03   6.44330000e-01
   5.16158780e-03   6.44309000e-01
   5.75023989e-03   6.44346000e-01
   4.47981223e-03   6.44172000e-01
   4.03677763e-03   6.44323000e-01
   4.14514869e-03   6.44227000e-01
   5.10202411e-03   6.44175000e-01
   4.65291653e-03   6.44162000e-01
   3.51998714e-03   6.44247000e-01
   3.12484419e-03   6.44256000e-01
   4.04848724e-03   6.44218000e-01
   5.67547176e-03   6.44259000e-01
   4.64319747e-03   6.44350000e-01
   4.73294732e-03   6.44395000e-01
   4.10907498e-03   6.44363000e-01
   4.63386605e-03   6.44302000e-01
   4.16662986e-03   6.44394000e-01
   4.02497938e-03   6.44368000e-01
   3.49045275e-03   6.44257000e-01
   4.30011594e-03   6.44299000e-01
   4.39058578e-03   6.44290000e-01
   2.92343638e-03   6.44334000e-01
   4.67829032e-03   6.44325000e-01
   4.91965349e-03   6.44455000e-01
   4.65887251e-03   6.44265000e-01
   5.21466829e-03   6.44286000e-01
   3.95073381e-03   6.44209000e-01
   4.16590372e-03   6.44287000e-01
   5.69452481e-03   6.44404000e-01
   5.28210117e-03   6.44209000e-01
   5.74811690e-03   6.44311000e-01
   5.51671885e-03   6.44411000e-01
   3.81072431e-03   6.44427000e-01
   4.34454988e-03   6.44435000e-01
   4.45578541e-03   6.44195000e-01
   4.60754910e-03   6.44398000e-01
   5.19438256e-03   6.44452000e-01
   4.56316330e-03   6.44338000e-01
   2.36753260e-03   6.44366000e-01
   5.67474623e-03   6.44126000e-01
   1.43432212e-03   6.44389000e-01
   4.21397040e-03   6.44190000e-01
   4.06162328e-03   6.44323000e-01
   4.79900092e-03   6.44304000e-01
   4.82025469e-03   6.44303000e-01
   4.98663441e-03   6.44394000e-01
   2.56650664e-03   6.44471000e-01
   5.57091714e-03   6.44318000e-01
   4.67441776e-03   6.44275000e-01
   4.04596681e-03   6.44357000e-01
   4.26342533e-03   6.44421000e-01
   3.51362452e-03   6.44444000e-01
   4.09357520e-03   6.44279000e-01
   5.37516642e-03   6.44331000e-01
   5.51441921e-03   6.44379000e-01
   5.52742781e-03   6.44398000e-01
   5.53977509e-03   6.44297000e-01
   5.33550915e-03   6.44321000e-01
   5.86135651e-03   6.44275000e-01
   5.39981343e-03   6.44314000e-01
   4.20537795e-03   6.44290000e-01
   3.56429213e-03   6.44212000e-01
   3.82270277e-03   6.44321000e-01
   4.36606054e-03   6.44312000e-01
   4.44489515e-03   6.44405000e-01
   6.62598930e-03   6.44311000e-01
   4.96256104e-03   6.44172000e-01
   3.49383258e-03   6.44400000e-01
   4.29382024e-03   6.44302000e-01
   1.78837664e-03   6.44427000e-01
   4.97640059e-03   6.44436000e-01
   4.93985542e-03   6.44289000e-01
   3.08157869e-03   6.44345000e-01
   4.41603246e-03   6.44129000e-01
   1.87792129e-03   6.44350000e-01
   1.70287648e-03   6.44344000e-01
   3.21624235e-03   6.44418000e-01
   3.49534038e-03   6.44258000e-01
   3.98462894e-03   6.44353000e-01
   4.81796286e-03   6.44456000e-01
   4.96861904e-03   6.44346000e-01
   3.76126991e-03   6.44420000e-01
   2.11669872e-03   6.44372000e-01
   5.98845524e-03   6.44354000e-01
   6.30293511e-03   6.44271000e-01
   4.42604967e-03   6.44298000e-01
   4.06321726e-03   6.44193000e-01
   5.48020814e-03   6.44454000e-01
   5.42343380e-03   6.44311000e-01
   4.48526925e-03   6.44392000e-01
   3.74024889e-03   6.44452000e-01
   5.09728694e-03   6.44339000e-01
   5.90780395e-03   6.44198000e-01
   4.09908372e-03   6.44186000e-01
   5.03129623e-03   6.44375000e-01
   3.71936644e-03   6.44221000e-01
